,tweet_time_month,tweet_time_day,tweet_time_hour,tweet_time_minute,zerodelta_days,tweet_time_weekday,count
1208,3,1,6,53,73,3,1
1209,3,1,6,53,73,3,1
1210,3,1,6,53,73,3,1
1211,3,1,6,53,73,3,1
1212,3,1,6,53,73,3,1
1213,3,1,6,53,73,3,1
1214,3,1,6,54,73,3,1
1215,3,1,6,55,73,3,1
1216,3,1,6,59,73,3,1
1217,3,1,7,2,73,3,1
1218,3,1,7,3,73,3,1
1219,3,1,7,6,73,3,1
1220,3,1,7,30,73,3,1
1221,3,1,7,37,73,3,1
1222,3,1,7,57,73,3,1
1223,3,1,8,14,73,3,1
1224,3,1,8,29,73,3,1
1225,3,1,8,33,73,3,1
1226,3,1,8,39,73,3,1
1227,3,1,8,41,73,3,1
1228,3,1,8,41,73,3,1
1229,3,1,8,41,73,3,1
1230,3,1,8,44,73,3,1
1231,3,1,8,44,73,3,1
1232,3,1,8,44,73,3,1
1233,3,1,8,45,73,3,1
1234,3,1,8,55,73,3,1
1235,3,1,8,59,73,3,1
1236,3,1,9,0,73,3,1
1237,3,1,9,17,73,3,1
1238,3,1,9,23,73,3,1
1239,3,1,9,43,73,3,1
1240,3,1,13,12,73,3,1
1241,3,1,13,34,73,3,1
1242,3,1,14,4,73,3,1
1243,3,1,14,7,73,3,1
1244,3,1,14,7,73,3,1
1245,3,1,14,15,73,3,1
1246,3,1,14,25,73,3,1
1247,3,1,14,30,73,3,1
1248,3,1,14,31,73,3,1
1249,3,1,14,32,73,3,1
1250,3,1,14,32,73,3,1
1251,3,1,14,50,73,3,1
1252,3,1,14,50,73,3,1
1253,3,1,17,4,73,3,1
1254,3,1,19,1,73,3,1
1255,3,1,21,30,73,3,1
1256,3,1,21,39,73,3,1
1257,3,2,1,0,74,4,1
1258,3,2,1,1,74,4,1
1259,3,2,1,7,74,4,1
1260,3,2,2,56,74,4,1
1261,3,2,4,19,74,4,1
1262,3,2,4,35,74,4,1
1263,3,2,5,23,74,4,1
1264,3,2,6,52,74,4,1
1265,3,2,7,51,74,4,1
1266,3,2,13,28,74,4,1
1267,3,2,15,50,74,4,1
1268,3,2,17,56,74,4,1
1269,3,2,20,24,74,4,1
1270,3,2,21,26,74,4,1
1271,3,2,21,53,74,4,1
1272,3,2,22,2,74,4,1
1273,3,2,22,15,74,4,1
1274,3,3,1,7,75,5,1
1275,3,3,4,3,75,5,1
1276,3,3,6,18,75,5,1
1277,3,3,7,0,75,5,1
1278,3,3,7,0,75,5,1
1279,3,3,7,0,75,5,1
1280,3,3,7,0,75,5,1
1281,3,3,7,0,75,5,1
1282,3,3,7,3,75,5,1
1283,3,3,7,4,75,5,1
1284,3,3,7,6,75,5,1
1285,3,3,7,11,75,5,1
1286,3,3,7,27,75,5,1
1287,3,3,7,29,75,5,1
1288,3,3,20,28,75,5,1
1289,3,4,0,19,76,6,1
1290,3,4,2,24,76,6,1
1291,3,4,5,20,76,6,1
1292,3,4,5,23,76,6,1
1293,3,4,19,9,76,6,1
1294,3,5,5,55,77,0,1
1295,3,5,6,41,77,0,1
1296,3,6,5,37,78,1,1
1297,3,6,6,7,78,1,1
1298,3,6,6,31,78,1,1
1299,3,6,8,36,78,1,1
1300,3,6,17,0,78,1,1
1301,3,6,17,27,78,1,1
1302,3,6,17,56,78,1,1
1303,3,6,19,15,78,1,1
1304,3,6,19,27,78,1,1
1305,3,6,21,15,78,1,1
1306,3,7,0,31,79,2,1
1307,3,7,0,59,79,2,1
1308,3,7,1,2,79,2,1
1309,3,7,1,7,79,2,1
1310,3,7,1,54,79,2,1
1311,3,7,18,12,79,2,1
1312,3,8,6,15,80,3,1
1313,3,8,6,31,80,3,1
1314,3,8,6,31,80,3,1
1315,3,8,6,34,80,3,1
1316,3,8,6,35,80,3,1
1317,3,8,6,36,80,3,1
1318,3,8,6,36,80,3,1
1319,3,8,6,36,80,3,1
1320,3,8,6,36,80,3,1
1321,3,8,6,37,80,3,1
1322,3,8,6,37,80,3,1
1323,3,8,6,38,80,3,1
1324,3,8,6,38,80,3,1
1325,3,8,6,38,80,3,1
1326,3,8,6,38,80,3,1
1327,3,8,6,42,80,3,1
1328,3,8,6,45,80,3,1
1329,3,8,6,46,80,3,1
1330,3,8,6,46,80,3,1
1331,3,8,6,46,80,3,1
1332,3,8,6,47,80,3,1
1333,3,8,6,48,80,3,1
1334,3,8,6,48,80,3,1
1335,3,8,6,49,80,3,1
1336,3,8,6,49,80,3,1
1337,3,8,6,49,80,3,1
1338,3,8,6,50,80,3,1
1339,3,8,6,50,80,3,1
1340,3,8,6,51,80,3,1
1341,3,8,6,51,80,3,1
1342,3,8,6,51,80,3,1
1343,3,8,6,54,80,3,1
1344,3,8,6,55,80,3,1
1345,3,8,6,57,80,3,1
1346,3,8,6,57,80,3,1
1347,3,8,6,58,80,3,1
1348,3,8,7,0,80,3,1
1349,3,8,7,2,80,3,1
1350,3,8,7,6,80,3,1
1351,3,8,7,15,80,3,1
1352,3,8,7,29,80,3,1
1353,3,8,7,29,80,3,1
1354,3,8,7,31,80,3,1
1355,3,8,7,43,80,3,1
1356,3,8,7,46,80,3,1
1357,3,8,7,51,80,3,1
1358,3,8,7,53,80,3,1
1359,3,8,8,39,80,3,1
1360,3,8,9,55,80,3,1
1361,3,8,13,6,80,3,1
1362,3,8,13,34,80,3,1
1363,3,8,13,51,80,3,1
1364,3,8,14,24,80,3,1
1365,3,8,14,47,80,3,1
1366,3,8,17,0,80,3,1
1367,3,8,17,0,80,3,1
1368,3,8,17,0,80,3,1
1369,3,8,17,29,80,3,1
1370,3,8,18,0,80,3,1
1371,3,8,19,0,80,3,1
1372,3,8,20,0,80,3,1
1373,3,8,20,2,80,3,1
1374,3,8,20,3,80,3,1
1375,3,8,21,59,80,3,1
1376,3,8,22,1,80,3,1
1377,3,9,4,22,81,4,1
1378,3,9,19,23,81,4,1
1379,3,9,21,57,81,4,1
1380,3,9,22,10,81,4,1
1381,3,9,23,19,81,4,1
1382,3,9,23,29,81,4,1
1383,3,10,1,7,82,5,1
1384,3,10,5,28,82,5,1
1385,3,10,6,45,82,5,1
1386,3,10,6,49,82,5,1
1387,3,10,7,0,82,5,1
1388,3,10,7,1,82,5,1
1389,3,10,7,15,82,5,1
1390,3,10,13,58,82,5,1
1391,3,10,16,12,82,5,1
1392,3,10,19,15,82,5,1
1393,3,10,19,25,82,5,1
1394,3,10,22,21,82,5,1
1395,3,10,22,41,82,5,1
1396,3,11,7,39,83,6,1
1397,3,12,8,25,84,0,1
1398,3,12,8,26,84,0,1
1399,3,13,1,44,85,1,1
1400,3,13,6,35,85,1,1
1401,3,13,18,42,85,1,1
1402,3,13,19,11,85,1,1
1403,3,13,20,49,85,1,1
1404,3,13,21,52,85,1,1
1405,3,14,2,0,86,2,1
1406,3,14,2,0,86,2,1
1407,3,14,3,39,86,2,1
1408,3,14,5,11,86,2,1
1409,3,14,5,14,86,2,1
1410,3,14,16,14,86,2,1
1411,3,14,19,3,86,2,1
1412,3,14,19,29,86,2,1
1413,3,14,20,0,86,2,1
1414,3,14,20,8,86,2,1
1415,3,14,22,2,86,2,1
1416,3,15,0,23,87,3,1
1417,3,15,7,32,87,3,1
1418,3,15,7,36,87,3,1
1419,3,15,7,36,87,3,1
1420,3,15,7,37,87,3,1
1421,3,15,7,37,87,3,1
1422,3,15,7,37,87,3,1
1423,3,15,7,38,87,3,1
1424,3,15,7,38,87,3,1
1425,3,15,7,38,87,3,1
1426,3,15,7,38,87,3,1
1427,3,15,7,39,87,3,1
1428,3,15,7,39,87,3,1
1429,3,15,7,39,87,3,1
1430,3,15,7,39,87,3,1
1431,3,15,7,40,87,3,1
1432,3,15,7,45,87,3,1
1433,3,15,7,45,87,3,1
1434,3,15,7,46,87,3,1
1435,3,15,7,46,87,3,1
1436,3,15,7,47,87,3,1
1437,3,15,7,47,87,3,1
1438,3,15,7,48,87,3,1
1439,3,15,7,48,87,3,1
1440,3,15,7,48,87,3,1
1441,3,15,7,48,87,3,1
1442,3,15,7,49,87,3,1
1443,3,15,7,49,87,3,1
1444,3,15,7,49,87,3,1
1445,3,15,7,49,87,3,1
1446,3,15,7,49,87,3,1
1447,3,15,7,49,87,3,1
1448,3,15,7,50,87,3,1
1449,3,15,7,51,87,3,1
1450,3,15,7,52,87,3,1
1451,3,15,7,53,87,3,1
1452,3,15,7,53,87,3,1
1453,3,15,7,53,87,3,1
1454,3,15,7,54,87,3,1
1455,3,15,7,54,87,3,1
1456,3,15,7,54,87,3,1
1457,3,15,7,54,87,3,1
1458,3,15,7,54,87,3,1
1459,3,15,7,55,87,3,1
1460,3,15,7,55,87,3,1
1461,3,15,7,55,87,3,1
1462,3,15,7,55,87,3,1
1463,3,15,7,56,87,3,1
1464,3,15,7,56,87,3,1
1465,3,15,7,56,87,3,1
1466,3,15,7,59,87,3,1
1467,3,15,8,3,87,3,1
1468,3,15,8,13,87,3,1
1469,3,15,8,29,87,3,1
1470,3,15,9,47,87,3,1
1471,3,15,9,48,87,3,1
1472,3,15,9,48,87,3,1
1473,3,15,9,49,87,3,1
1474,3,15,9,50,87,3,1
1475,3,15,9,53,87,3,1
1476,3,15,9,56,87,3,1
1477,3,15,9,56,87,3,1
1478,3,15,9,56,87,3,1
1479,3,15,9,57,87,3,1
1480,3,15,9,58,87,3,1
1481,3,15,9,58,87,3,1
1482,3,15,9,59,87,3,1
1483,3,15,10,0,87,3,1
1484,3,15,12,28,87,3,1
1485,3,15,14,54,87,3,1
1486,3,15,15,58,87,3,1
1487,3,15,17,15,87,3,1
1488,3,15,17,44,87,3,1
1489,3,15,18,4,87,3,1
1490,3,15,19,0,87,3,1
1491,3,15,19,53,87,3,1
1492,3,15,20,42,87,3,1
1493,3,15,21,7,87,3,1
1494,3,16,1,0,88,4,1
1495,3,16,1,10,88,4,1
1496,3,16,2,0,88,4,1
1497,3,16,2,1,88,4,1
1498,3,16,4,3,88,4,1
1499,3,16,4,18,88,4,1
1500,3,16,5,0,88,4,1
1501,3,16,5,2,88,4,1
1502,3,16,19,28,88,4,1
1503,3,16,21,13,88,4,1
1504,3,16,21,57,88,4,1
1505,3,16,22,50,88,4,1
1506,3,17,1,44,89,5,1
1507,3,17,1,46,89,5,1
1508,3,17,2,48,89,5,1
1509,3,17,3,30,89,5,1
1510,3,17,3,48,89,5,1
1511,3,17,3,57,89,5,1
1512,3,17,6,4,89,5,1
1513,3,17,16,1,89,5,1
1514,3,17,19,34,89,5,1
1515,3,17,19,56,89,5,1
1516,3,17,20,1,89,5,1
1517,3,17,21,56,89,5,1
1518,3,17,22,12,89,5,1
1519,3,17,22,27,89,5,1
1520,3,17,23,4,89,5,1
1521,3,18,4,52,90,6,1
1522,3,18,5,55,90,6,1
1523,3,18,23,3,90,6,1
1524,3,19,3,15,91,0,1
1525,3,19,6,1,91,0,1
1526,3,19,20,1,91,0,1
1527,3,20,2,3,92,1,1
1528,3,20,2,25,92,1,1
1529,3,20,4,0,92,1,1
1530,3,20,4,58,92,1,1
1531,3,20,5,8,92,1,1
1532,3,20,6,1,92,1,1
1533,3,20,7,41,92,1,1
1534,3,20,18,43,92,1,1
1535,3,20,18,50,92,1,1
1536,3,20,19,28,92,1,1
1537,3,21,0,40,93,2,1
1538,3,21,0,56,93,2,1
1539,3,21,1,33,93,2,1
1540,3,21,2,31,93,2,1
1541,3,21,5,23,93,2,1
1542,3,21,5,50,93,2,1
1543,3,21,5,57,93,2,1
1544,3,21,6,19,93,2,1
1545,3,21,6,30,93,2,1
1546,3,21,6,32,93,2,1
1547,3,21,6,34,93,2,1
1548,3,21,6,54,93,2,1
1549,3,21,6,58,93,2,1
1550,3,21,18,7,93,2,1
1551,3,21,18,24,93,2,1
1552,3,21,18,45,93,2,1
1553,3,21,19,2,93,2,1
1554,3,21,20,1,93,2,1
1555,3,21,20,17,93,2,1
1556,3,22,2,31,94,3,1
1557,3,22,2,46,94,3,1
1558,3,22,4,51,94,3,1
1559,3,22,6,13,94,3,1
1560,3,22,6,19,94,3,1
1561,3,22,6,25,94,3,1
1562,3,22,7,8,94,3,1
1563,3,22,7,14,94,3,1
1564,3,22,7,26,94,3,1
1565,3,22,7,26,94,3,1
1566,3,22,7,27,94,3,1
1567,3,22,7,28,94,3,1
1568,3,22,7,29,94,3,1
1569,3,22,7,29,94,3,1
1570,3,22,7,30,94,3,1
1571,3,22,7,31,94,3,1
1572,3,22,7,31,94,3,1
1573,3,22,7,32,94,3,1
1574,3,22,7,32,94,3,1
1575,3,22,7,33,94,3,1
1576,3,22,7,37,94,3,1
1577,3,22,7,38,94,3,1
1578,3,22,7,39,94,3,1
1579,3,22,7,39,94,3,1
1580,3,22,7,39,94,3,1
1581,3,22,7,39,94,3,1
1582,3,22,7,39,94,3,1
1583,3,22,7,39,94,3,1
1584,3,22,7,40,94,3,1
1585,3,22,7,40,94,3,1
1586,3,22,7,40,94,3,1
1587,3,22,7,40,94,3,1
1588,3,22,7,40,94,3,1
1589,3,22,7,40,94,3,1
1590,3,22,7,41,94,3,1
1591,3,22,7,41,94,3,1
1592,3,22,7,41,94,3,1
1593,3,22,7,41,94,3,1
1594,3,22,7,42,94,3,1
1595,3,22,7,43,94,3,1
1596,3,22,7,43,94,3,1
1597,3,22,7,43,94,3,1
1598,3,22,7,43,94,3,1
1599,3,22,7,44,94,3,1
1600,3,22,7,44,94,3,1
1601,3,22,7,45,94,3,1
1602,3,22,7,45,94,3,1
1603,3,22,7,45,94,3,1
1604,3,22,7,45,94,3,1
1605,3,22,7,45,94,3,1
1606,3,22,7,45,94,3,1
1607,3,22,7,45,94,3,1
1608,3,22,7,46,94,3,1
1609,3,22,7,47,94,3,1
1610,3,22,7,47,94,3,1
1611,3,22,7,47,94,3,1
1612,3,22,7,48,94,3,1
1613,3,22,7,49,94,3,1
1614,3,22,7,49,94,3,1
1615,3,22,7,50,94,3,1
1616,3,22,7,50,94,3,1
1617,3,22,7,50,94,3,1
1618,3,22,7,51,94,3,1
1619,3,22,7,51,94,3,1
1620,3,22,7,51,94,3,1
1621,3,22,7,51,94,3,1
1622,3,22,7,51,94,3,1
1623,3,22,7,51,94,3,1
1624,3,22,7,52,94,3,1
1625,3,22,7,52,94,3,1
1626,3,22,7,52,94,3,1
1627,3,22,7,52,94,3,1
1628,3,22,7,53,94,3,1
1629,3,22,7,54,94,3,1
1630,3,22,7,54,94,3,1
1631,3,22,7,54,94,3,1
1632,3,22,7,55,94,3,1
1633,3,22,7,55,94,3,1
1634,3,22,7,55,94,3,1
1635,3,22,7,55,94,3,1
1636,3,22,7,55,94,3,1
1637,3,22,7,55,94,3,1
1638,3,22,7,55,94,3,1
1639,3,22,7,56,94,3,1
1640,3,22,7,56,94,3,1
1641,3,22,7,56,94,3,1
1642,3,22,7,56,94,3,1
1643,3,22,7,56,94,3,1
1644,3,22,7,56,94,3,1
1645,3,22,7,58,94,3,1
1646,3,22,7,58,94,3,1
1647,3,22,7,59,94,3,1
1648,3,22,7,59,94,3,1
1649,3,22,7,59,94,3,1
1650,3,22,7,59,94,3,1
1651,3,22,7,59,94,3,1
1652,3,22,8,0,94,3,1
1653,3,22,8,1,94,3,1
1654,3,22,8,2,94,3,1
1655,3,22,8,4,94,3,1
1656,3,22,8,4,94,3,1
1657,3,22,8,5,94,3,1
1658,3,22,8,13,94,3,1
1659,3,22,8,13,94,3,1
1660,3,22,8,13,94,3,1
1661,3,22,8,14,94,3,1
1662,3,22,8,19,94,3,1
1663,3,22,9,41,94,3,1
1664,3,22,9,49,94,3,1
1665,3,22,9,56,94,3,1
1666,3,22,9,57,94,3,1
1667,3,22,9,57,94,3,1
1668,3,22,10,0,94,3,1
1669,3,22,10,1,94,3,1
1670,3,22,10,5,94,3,1
1671,3,22,10,8,94,3,1
1672,3,22,10,8,94,3,1
1673,3,22,10,14,94,3,1
1674,3,22,10,20,94,3,1
1675,3,22,10,26,94,3,1
1676,3,22,10,29,94,3,1
1677,3,22,14,41,94,3,1
1678,3,22,18,34,94,3,1
1679,3,22,19,30,94,3,1
1680,3,22,20,5,94,3,1
1681,3,22,20,6,94,3,1
1682,3,22,20,9,94,3,1
1683,3,22,20,12,94,3,1
1684,3,22,20,16,94,3,1
1685,3,22,20,29,94,3,1
1686,3,22,21,0,94,3,1
1687,3,22,21,14,94,3,1
1688,3,22,21,54,94,3,1
1689,3,22,22,50,94,3,1
1690,3,23,1,44,95,4,1
1691,3,23,2,20,95,4,1
1692,3,23,3,12,95,4,1
1693,3,23,4,46,95,4,1
1694,3,23,5,6,95,4,1
1695,3,23,6,16,95,4,1
1696,3,23,6,45,95,4,1
1697,3,23,7,25,95,4,1
1698,3,23,8,30,95,4,1
1699,3,23,8,31,95,4,1
1700,3,23,14,34,95,4,1
1701,3,23,17,38,95,4,1
1702,3,23,17,51,95,4,1
1703,3,23,19,14,95,4,1
1704,3,23,20,1,95,4,1
1705,3,23,20,54,95,4,1
1706,3,23,21,8,95,4,1
1707,3,23,21,54,95,4,1
1708,3,23,23,0,95,4,1
1709,3,23,23,36,95,4,1
1710,3,24,1,8,96,5,1
1711,3,24,1,37,96,5,1
1712,3,24,3,32,96,5,1
1713,3,24,4,23,96,5,1
1714,3,24,5,36,96,5,1
1715,3,24,14,21,96,5,1
1716,3,24,20,17,96,5,1
1717,3,25,6,1,97,6,1
1718,3,25,15,45,97,6,1
1719,3,25,17,1,97,6,1
1720,3,25,18,0,97,6,1
1721,3,25,18,10,97,6,1
1722,3,25,20,17,97,6,1
1723,3,25,22,24,97,6,1
1724,3,26,4,49,98,0,1
1725,3,26,16,1,98,0,1
1726,3,26,18,19,98,0,1
1727,3,26,22,54,98,0,1
1728,3,26,23,52,98,0,1
1729,3,27,2,30,99,1,1
1730,3,27,3,32,99,1,1
1731,3,27,5,6,99,1,1
1732,3,27,7,51,99,1,1
1733,3,28,6,9,100,2,1
1734,3,28,7,47,100,2,1
1735,3,29,1,55,101,3,1
1736,3,29,3,51,101,3,1
1737,3,29,5,44,101,3,1
1738,3,29,7,28,101,3,1
1739,3,29,8,26,101,3,1
1740,3,29,18,1,101,3,1
1741,3,29,19,54,101,3,1
1742,3,30,0,3,102,4,1
1743,3,30,6,26,102,4,1
1744,3,30,18,5,102,4,1
1745,3,30,18,7,102,4,1
1746,3,30,20,15,102,4,1
1747,3,30,22,12,102,4,1
1748,3,31,2,42,103,5,1
1749,3,31,5,30,103,5,1
1750,3,31,7,6,103,5,1
1751,3,31,8,14,103,5,1
1752,3,31,8,33,103,5,1
1753,3,31,8,59,103,5,1
1754,3,31,16,30,103,5,1
1755,3,31,17,59,103,5,1
1756,3,31,18,40,103,5,1
1757,3,31,20,1,103,5,1
1758,3,31,21,55,103,5,1
1759,4,1,0,7,104,6,1
1760,4,1,3,46,104,6,1
1761,4,1,4,19,104,6,1
1762,4,1,6,1,104,6,1
1763,4,1,7,49,104,6,1
1764,4,1,19,16,104,6,1
1765,4,1,20,1,104,6,1
1766,4,2,4,53,105,0,1
1767,4,2,5,44,105,0,1
1768,4,2,19,13,105,0,1
1769,4,2,21,27,105,0,1
1770,4,3,1,8,106,1,1
1771,4,3,4,12,106,1,1
1772,4,3,16,29,106,1,1
1773,4,4,19,16,107,2,1
1774,4,4,20,1,107,2,1
1775,4,5,1,7,108,3,1
1776,4,5,5,30,108,3,1
1777,4,5,6,22,108,3,1
1778,4,5,8,41,108,3,1
1779,4,5,8,54,108,3,1
1780,4,5,9,0,108,3,1
1781,4,5,9,54,108,3,1
1782,4,5,19,9,108,3,1
1783,4,5,20,5,108,3,1
1784,4,5,20,14,108,3,1
1785,4,5,22,59,108,3,1
1786,4,6,0,5,109,4,1
1787,4,6,22,32,109,4,1
1788,4,6,22,51,109,4,1
1789,4,6,23,31,109,4,1
1790,4,6,23,35,109,4,1
1791,4,6,23,38,109,4,1
1792,4,7,3,57,110,5,1
1793,4,8,0,27,111,6,1
1794,4,8,1,32,111,6,1
1795,4,8,6,44,111,6,1
1796,4,8,18,4,111,6,1
1797,4,9,2,22,112,0,1
1798,4,9,2,25,112,0,1
1799,4,9,10,47,112,0,1
1800,4,10,0,42,113,1,1
1801,4,10,0,43,113,1,1
1802,4,10,0,43,113,1,1
1803,4,10,21,16,113,1,1
1804,4,11,2,3,114,2,1
1805,4,11,6,15,114,2,1
1806,4,12,19,59,115,3,1
1807,4,12,20,1,115,3,1
1808,4,12,22,20,115,3,1
1809,4,13,0,50,116,4,1
1810,4,13,3,28,116,4,1
1811,4,13,6,1,116,4,1
1812,4,13,8,38,116,4,1
1813,4,13,18,23,116,4,1
1814,4,13,18,40,116,4,1
1815,4,13,19,24,116,4,1
1816,4,13,20,22,116,4,1
1817,4,13,22,8,116,4,1
1818,4,13,23,47,116,4,1
1819,4,14,0,6,117,5,1
1820,4,14,5,3,117,5,1
1821,4,14,22,10,117,5,1
1822,4,15,3,33,118,6,1
1823,4,15,6,1,118,6,1
1824,4,15,17,4,118,6,1
1825,4,15,20,57,118,6,1
1826,4,16,3,0,119,0,1
1827,4,16,17,25,119,0,1
1828,4,16,20,0,119,0,1
1829,4,17,0,20,120,1,1
1830,4,17,4,56,120,1,1
1831,4,17,19,7,120,1,1
1832,4,17,20,43,120,1,1
1833,4,17,21,30,120,1,1
1834,4,17,22,30,120,1,1
1835,4,18,0,22,121,2,1
1836,4,18,1,45,121,2,1
1837,4,18,2,0,121,2,1
1838,4,18,3,11,121,2,1
1839,4,18,3,16,121,2,1
